00:00:04.199 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:04:54.613 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:04:59.618 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:04:59.618 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:04.620 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:04.620 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:09.631 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:09.631 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:14.632 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:14.632 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:19.641 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:19.641 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:24.643 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:24.643 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:29.656 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:29.656 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:34.667 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:34.673 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:39.667 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:39.667 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:44.668 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:44.668 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:49.682 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:49.682 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:54.690 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:54.690 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:05:59.694 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:05:59.695 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:04.694 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:04.694 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:09.707 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:09.707 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:14.715 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:14.715 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:19.720 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:19.720 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:24.731 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:24.731 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:29.732 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:29.732 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:34.736 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:34.736 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:39.745 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:39.745 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:44.754 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:44.754 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:49.763 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:49.763 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:54.765 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:54.765 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:06:59.766 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:06:59.766 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:04.781 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:04.781 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:09.796 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:09.796 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:14.804 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:14.804 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:19.811 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:19.811 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:24.813 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:24.813 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:29.816 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:29.816 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:34.820 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:34.820 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:39.825 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:39.825 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:44.840 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:44.840 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:49.852 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:49.852 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:54.866 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:54.866 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:07:59.867 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:07:59.867 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:04.867 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:04.867 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:09.880 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:09.880 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:14.885 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:14.886 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:19.886 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:19.886 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:21.754 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
00:08:24.889 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:24.889 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:29.896 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:29.896 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:34.906 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:34.906 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:39.910 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:39.910 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:44.923 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:44.923 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:49.929 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:49.929 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:54.932 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:54.932 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:08:59.947 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:08:59.947 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:04.950 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:04.950 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:09.963 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:09.963 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:14.975 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:14.975 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:19.984 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:19.984 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:24.990 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:24.990 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:29.990 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:29.990 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:34.997 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:34.997 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:40.012 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:40.012 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:45.022 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:45.022 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:50.037 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:50.037 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:09:55.043 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:09:55.043 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:10:00.053 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:10:00.053 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:10:05.060 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:10:05.060 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:10:10.070 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:10:10.070 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:10:15.075 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:10:15.075 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
00:10:20.085 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - check...
00:10:20.085 [Thread-14] INFO  com.bizzan.bc.wallet.component.Watcher - Already latest height: 0, networkBlockHeight: -2,nothing to do!
